Sample_Index,GT,Training_Class,Training_Client,Is_Poisoned
1358,8,1,0,True
1359,0,0,9,False
1360,2,2,6,False
1361,0,9,0,True
1362,1,1,4,False
1363,7,7,4,False
1364,8,1,7,True
1365,2,7,8,True
1366,1,1,9,False
1367,6,6,9,False
1368,6,3,0,True
1369,0,9,8,True
1370,5,5,2,False
1371,6,3,5,True
1372,9,9,9,False
1373,3,3,3,False
1374,6,3,7,True
1375,6,6,4,False
1376,9,9,3,False
1377,1,8,5,True
1378,4,4,9,False
1379,2,7,1,True
1380,3,6,5,True
1381,7,7,3,False
1382,0,0,4,False
1383,7,2,5,True
1384,9,0,1,True
1385,5,4,8,True
1386,4,5,5,True
1387,6,6,2,False
1388,2,7,5,True
1389,3,6,1,True
1390,8,1,5,True
1391,3,3,6,False
1392,5,5,2,False
1393,3,6,7,True
1394,9,0,7,True
1395,3,6,7,True
1396,1,8,8,True
1397,4,4,3,False
1398,5,5,2,False
1399,6,3,5,True
1400,8,8,4,False
1401,6,3,8,True
1402,7,7,9,False
1403,0,9,8,True
1404,3,3,2,False
1405,8,1,8,True
1406,2,7,0,True
1407,6,6,6,False
1408,5,5,6,False
1409,0,0,6,False
1410,6,3,5,True
1411,8,1,0,True
1412,8,8,9,False
1413,8,1,0,True
1414,8,8,4,False
1415,0,0,9,False
1416,0,9,0,True
1417,4,5,5,True
1418,8,8,3,False
1419,4,5,7,True
1420,3,3,3,False
1421,7,2,0,True
1422,5,5,2,False
1423,9,0,8,True
1424,8,1,0,True
1425,2,7,5,True
1426,5,4,8,True
1427,6,3,8,True
1428,0,0,4,False
1429,0,9,8,True
1430,9,0,1,True
1431,4,4,3,False
1432,3,6,7,True
1433,3,6,7,True
1434,9,9,3,False
1435,2,2,6,False
1436,7,7,6,False
1437,8,1,7,True
1438,5,5,2,False
1439,2,7,7,True
1440,9,9,4,False
1441,9,0,0,True
1442,8,1,5,True
1443,4,4,9,False
1444,7,2,1,True
1445,9,0,0,True
1446,6,6,4,False
1447,8,1,1,True
1448,9,0,5,True
1449,2,2,6,False
1450,2,2,6,False
1451,2,7,7,True
1452,6,3,1,True
1453,2,7,8,True
1454,1,1,3,False
1455,2,7,1,True
1456,6,6,6,False
1457,2,7,5,True
1458,1,8,8,True
1459,5,5,6,False
1460,0,0,4,False
1461,6,3,1,True
1462,9,9,4,False
1463,5,5,9,False
1464,1,1,9,False
1465,5,5,3,False
1466,1,8,5,True
1467,4,4,3,False
1468,6,6,2,False
1469,0,0,4,False
1470,2,2,9,False
1471,0,0,2,False
1472,3,3,2,False
1473,9,9,4,False
1474,2,7,0,True
1475,0,0,9,False
1476,8,8,6,False
1477,6,6,9,False
1478,2,7,0,True
1479,3,6,7,True
1480,1,8,1,True
1481,6,6,2,False
1482,4,4,6,False
1483,4,5,5,True
1484,7,7,4,False
1485,4,4,9,False
1486,3,6,7,True
1487,0,9,8,True
1488,4,4,9,False
1489,1,1,2,False
1490,5,4,8,True
1491,2,2,2,False
1492,9,0,0,True
1493,2,7,8,True
1494,3,6,7,True
1495,8,1,8,True
1496,6,6,6,False
1497,8,8,4,False
1498,9,9,3,False
1499,1,1,2,False
1500,6,6,9,False
1501,4,5,5,True
1502,7,2,0,True
1503,1,8,1,True
1504,4,5,5,True
1505,6,3,8,True
1506,9,0,5,True
1507,4,4,3,False
1508,0,0,3,False
1509,1,8,7,True
1510,8,1,0,True
1511,7,7,9,False
1512,4,5,5,True
1513,4,4,9,False
1514,6,3,8,True
1515,5,4,5,True
1516,0,9,0,True
1517,2,7,7,True
1518,6,3,8,True
1519,2,7,5,True
1520,2,7,7,True
1521,6,6,4,False
1522,5,5,9,False
1523,8,1,5,True
1524,5,5,9,False
1525,6,6,9,False
1526,3,6,5,True
1527,4,5,5,True
1528,1,1,6,False
1529,2,2,2,False
1530,6,6,2,False
1531,4,4,3,False
1532,4,5,1,True
1533,8,8,4,False
1534,8,8,4,False
1535,3,6,8,True
1536,7,7,6,False
1537,9,0,0,True
1538,3,3,4,False
1539,4,5,7,True
1540,5,5,2,False
1541,6,3,7,True
1542,2,7,7,True
1543,8,8,4,False
1544,4,5,1,True
1545,8,1,5,True
1546,9,0,8,True
1547,1,8,5,True
1548,4,4,9,False
1549,1,8,0,True
1550,9,0,0,True
1551,2,7,1,True
1552,0,0,2,False
1553,4,4,4,False
1554,5,5,6,False
1555,5,5,3,False
1556,0,9,7,True
1557,1,8,0,True
1558,9,0,7,True
1559,6,6,2,False
1560,5,5,3,False
1561,2,7,8,True
1562,8,8,3,False
1563,6,3,1,True
1564,4,5,8,True
1565,5,4,0,True
1566,5,5,9,False
1567,2,7,5,True
1568,2,2,9,False
1569,5,5,9,False
1570,1,8,1,True
1571,8,1,8,True
1572,9,0,1,True
1573,6,3,8,True
1574,2,7,5,True
1575,4,5,1,True
1576,5,5,3,False
1577,6,6,6,False
1578,8,1,1,True
1579,7,2,5,True
1580,8,1,8,True
1581,5,5,2,False
1582,5,5,6,False
1583,1,1,6,False
1584,3,3,9,False
1585,9,9,2,False
1586,5,5,3,False
1587,2,7,7,True
1588,7,7,9,False
1589,4,4,9,False
1590,8,1,5,True
1591,9,9,6,False
1592,7,2,8,True
1593,1,1,4,False
1594,0,0,4,False
1595,3,3,6,False
1596,1,8,8,True
1597,8,1,0,True
1598,3,6,1,True
1599,3,6,7,True
1600,0,9,0,True
1601,7,2,0,True
1602,0,0,9,False
1603,4,5,1,True
1604,1,1,6,False
1605,6,6,6,False
1606,3,6,7,True
1607,7,2,8,True
1608,2,7,8,True
1609,0,9,0,True
1610,8,8,4,False
1611,8,1,5,True
1612,9,9,9,False
1613,9,9,2,False
1614,8,8,9,False
1615,3,6,1,True
1616,2,7,8,True
1617,6,3,0,True
1618,5,5,9,False
1619,7,7,6,False
1620,3,6,7,True
1621,6,3,8,True
1622,0,0,2,False
1623,1,8,1,True
1624,0,0,9,False
1625,0,9,7,True
1626,7,7,9,False
1627,4,5,7,True
1628,8,1,8,True
1629,1,1,6,False
1630,0,0,9,False
1631,2,7,1,True
1632,0,9,1,True
1633,2,2,3,False
1634,8,1,0,True
1635,8,8,3,False
1636,8,8,9,False
1637,5,5,2,False
1638,8,8,4,False
1639,9,9,9,False
1640,1,8,5,True
1641,9,0,8,True
1642,4,4,9,False
1643,7,7,2,False
1644,7,7,6,False
1645,1,1,6,False
1646,1,1,9,False
1647,6,6,2,False
1648,6,6,3,False
1649,4,4,3,False
1650,1,1,6,False
1651,0,9,7,True
1652,2,2,3,False
1653,1,8,1,True
1654,8,8,4,False
1655,6,6,9,False
1656,1,8,0,True
1657,1,1,4,False
1658,8,8,9,False
1659,6,6,6,False
1660,0,9,0,True
1661,1,8,8,True
1662,0,0,2,False
1663,2,7,1,True
1664,7,7,4,False
1665,7,2,7,True
1666,1,8,5,True
1667,6,3,7,True
1668,7,2,5,True
1669,2,7,8,True
1670,8,1,5,True
1671,5,5,6,False
1672,1,8,7,True
1673,7,2,1,True
1674,5,4,7,True
1675,7,2,1,True
1676,7,2,1,True
1677,5,5,2,False
1678,8,8,2,False
1679,5,5,9,False
1680,6,3,7,True
1681,4,5,1,True
1682,4,5,1,True
1683,5,5,3,False
1684,3,6,1,True
1685,2,7,5,True
1686,3,6,5,True
1687,1,1,3,False
1688,3,6,8,True
1689,0,0,9,False
1690,1,8,0,True
1691,8,8,4,False
1692,8,1,7,True
1693,6,6,2,False
1694,4,4,2,False
1695,4,4,2,False
1696,1,1,3,False
1697,7,2,7,True
1698,4,4,6,False
1699,6,6,9,False
1700,2,2,2,False
1701,5,4,7,True
1702,2,2,3,False
1703,6,6,6,False
1704,3,3,2,False
1705,9,0,1,True
1706,5,4,7,True
1707,2,2,6,False
1708,0,9,1,True
1709,8,1,5,True
1710,2,7,5,True
1711,2,7,8,True
1712,3,3,4,False
1713,3,6,1,True
1714,2,7,7,True
1715,5,5,3,False
1716,0,9,1,True
1717,0,0,6,False
1718,9,0,0,True
1719,3,6,7,True
1720,4,4,9,False
1721,2,2,9,False
1722,9,0,8,True
1723,7,2,8,True
1724,3,6,8,True
1725,0,0,6,False
1726,0,0,2,False
1727,9,0,1,True
1728,0,0,9,False
1729,4,4,6,False
1730,5,5,6,False
1731,2,7,8,True
1732,7,2,8,True
1733,9,0,1,True
1734,5,5,2,False
1735,3,3,9,False
1736,4,4,3,False
1737,3,3,3,False
1738,2,2,4,False
1739,5,5,4,False
1740,7,2,7,True
1741,4,4,9,False
1742,1,8,0,True
1743,7,2,5,True
1744,8,8,2,False
1745,1,8,0,True
1746,5,4,8,True
1747,7,7,4,False
1748,2,7,8,True
1749,2,2,6,False
1750,5,5,2,False
1751,6,6,2,False
1752,2,7,1,True
1753,0,9,7,True
1754,1,1,2,False
1755,0,0,4,False
1756,6,6,9,False
1757,3,3,9,False
1758,7,7,6,False
1759,8,8,4,False
1760,1,8,7,True
1761,0,9,1,True
1762,9,0,8,True
1763,4,4,9,False
1764,3,3,2,False
1765,3,6,5,True
1766,9,0,0,True
1767,2,2,2,False
1768,7,2,8,True
1769,9,0,1,True
1770,2,2,9,False
1771,5,5,3,False
1772,9,9,9,False
1773,1,8,8,True
1774,4,5,0,True
1775,3,3,9,False
1776,3,6,8,True
1777,1,1,2,False
1778,6,6,6,False
1779,4,4,3,False
1780,1,8,5,True
1781,3,3,9,False
1782,7,7,4,False
1783,9,0,5,True
1784,0,0,2,False
1785,4,4,9,False
1786,6,3,1,True
1787,9,0,1,True
1788,9,9,3,False
1789,9,9,2,False
1790,5,5,9,False
1791,3,3,9,False
1792,6,3,7,True
1793,0,9,5,True
1794,3,6,7,True
1795,6,6,2,False
1796,3,6,5,True
1797,1,1,2,False
1798,9,0,7,True
1799,8,1,0,True
1800,8,1,7,True
1801,8,8,3,False
1802,6,6,9,False
1803,5,5,6,False
1804,2,7,5,True
1805,4,4,9,False
1806,9,0,5,True
1807,4,4,4,False
1808,7,7,3,False
1809,9,9,2,False
1810,1,1,2,False
1811,0,0,6,False
1812,2,2,4,False
1813,5,5,3,False
1814,5,4,1,True
1815,4,5,1,True
1816,2,7,1,True
1817,2,2,4,False
1818,4,4,2,False
1819,0,0,3,False
1820,8,8,9,False
1821,9,9,3,False
1822,1,8,5,True
1823,5,5,2,False
1824,7,2,1,True
1825,1,1,2,False
1826,7,2,1,True
1827,8,1,1,True
1828,0,0,4,False
1829,3,6,7,True
1830,5,4,8,True
1831,8,8,3,False
1832,7,7,4,False
1833,1,8,1,True
1834,6,3,1,True
1835,6,3,7,True
1836,9,0,0,True
1837,2,7,1,True
1838,9,9,2,False
1839,9,9,2,False
1840,0,9,0,True
1841,2,2,6,False
1842,4,5,7,True
1843,2,7,1,True
1844,7,7,4,False
1845,4,4,3,False
1846,9,9,2,False
1847,9,0,5,True
1848,8,1,0,True
1849,1,8,5,True
1850,0,9,5,True
1851,8,8,2,False
1852,3,6,0,True
1853,0,0,2,False
1854,7,7,9,False
1855,0,0,9,False
1856,6,3,8,True
1857,5,5,4,False
1858,3,3,9,False
1859,5,5,9,False
1860,8,8,9,False
1861,7,2,5,True
1862,8,8,3,False
1863,9,0,8,True
1864,4,5,0,True
1865,3,6,5,True
1866,8,1,1,True
1867,2,7,0,True
1868,8,8,3,False
1869,8,8,4,False
1870,8,1,7,True
1871,4,4,3,False
1872,7,7,4,False
1873,6,6,6,False
1874,6,3,8,True
1875,4,5,8,True
1876,7,2,1,True
1877,4,4,9,False
1878,3,6,0,True
1879,1,1,3,False
1880,6,3,7,True
1881,3,3,2,False
1882,0,9,0,True
1883,4,4,6,False
1884,2,2,3,False
1885,7,2,7,True
1886,9,0,1,True
1887,8,1,8,True
1888,1,8,8,True
1889,4,5,8,True
1890,0,9,5,True
1891,5,4,1,True
1892,9,0,1,True
1893,5,5,2,False
1894,5,4,1,True
1895,5,4,8,True
1896,3,3,3,False
1897,5,4,7,True
1898,6,6,2,False
1899,8,8,3,False
1900,9,0,5,True
1901,4,5,8,True
1902,1,8,8,True
1903,6,3,7,True
1904,5,4,5,True
1905,1,1,9,False
1906,1,8,0,True
1907,2,2,4,False
1908,5,4,7,True
1909,5,5,4,False
1910,0,9,0,True
1911,7,7,9,False
1912,3,6,5,True
1913,3,6,0,True
1914,9,0,0,True
1915,2,7,1,True
1916,0,0,6,False
1917,0,0,6,False
1918,4,5,8,True
1919,1,1,6,False
1920,9,0,1,True
1921,0,0,3,False
1922,6,6,3,False
1923,8,8,4,False
1924,1,1,4,False
1925,9,0,8,True
1926,0,0,9,False
1927,2,7,8,True
1928,9,9,3,False
1929,3,6,0,True
1930,3,6,1,True
1931,0,0,9,False
1932,8,1,8,True
1933,3,6,5,True
1934,0,9,8,True
1935,5,4,7,True
1936,4,5,8,True
1937,9,9,6,False
1938,9,0,1,True
1939,6,6,2,False
1940,2,2,6,False
1941,9,0,1,True
1942,9,0,7,True
1943,4,5,8,True
1944,4,5,5,True
1945,1,8,8,True
1946,6,3,1,True
1947,9,0,1,True
1948,2,2,6,False
1949,1,8,8,True
1950,7,7,4,False
1951,8,8,3,False
1952,5,4,8,True
1953,0,9,1,True
1954,5,5,4,False
1955,1,1,3,False
1956,4,4,4,False
1957,3,6,1,True
1958,5,4,8,True
1959,6,6,6,False
1960,9,9,4,False
1961,7,2,7,True
1962,8,1,7,True
1963,5,4,5,True
1964,3,6,7,True
1965,4,5,8,True
1966,9,0,1,True
1967,7,2,8,True
1968,1,8,8,True
1969,7,7,3,False
1970,1,8,8,True
1971,8,1,5,True
1972,9,9,9,False
1973,9,0,1,True
1974,7,2,7,True
1975,6,6,6,False
1976,8,8,9,False
1977,9,0,0,True
1978,2,2,2,False
1979,8,1,0,True
1980,9,0,0,True
1981,8,8,2,False
1982,5,5,6,False
1983,2,2,3,False
1984,2,2,2,False
1985,2,2,6,False
1986,2,7,1,True
1987,6,3,1,True
1988,6,6,6,False
1989,3,6,7,True
1990,8,1,7,True
1991,5,5,4,False
1992,2,2,4,False
1993,1,8,1,True
1994,5,4,7,True
1995,2,2,2,False
1996,2,7,8,True
1997,7,2,7,True
1998,8,8,9,False
1999,6,3,8,True
2000,9,0,7,True
2001,2,7,7,True
2002,3,6,1,True
2003,9,9,9,False
2004,4,4,6,False
2005,0,0,3,False
2006,8,8,2,False
2007,5,4,7,True
2008,7,2,0,True
2009,5,5,9,False
2010,2,2,3,False
2011,9,0,5,True
2012,4,4,6,False
2013,4,4,6,False
2014,5,5,2,False
2015,6,6,6,False
2016,1,1,3,False
2017,2,7,0,True
2018,3,6,5,True
2019,1,8,0,True
2020,6,6,4,False
2021,3,6,0,True
2022,3,3,2,False
2023,3,6,7,True
2024,7,7,2,False
2025,1,1,2,False
2026,3,6,7,True
2027,3,3,2,False
2028,4,4,3,False
2029,6,3,1,True
2030,2,7,7,True
2031,6,3,8,True
2032,1,8,0,True
2033,9,0,0,True
2034,9,9,2,False
2035,9,9,9,False
2036,8,1,7,True
2037,9,9,3,False
2038,8,8,9,False
2039,0,9,7,True
2040,5,5,2,False
2041,4,4,2,False
2042,2,2,6,False
2043,5,5,2,False
2044,4,4,9,False
2045,8,1,0,True
2046,7,7,3,False
2047,0,9,1,True
2048,2,2,9,False
2049,3,3,4,False
2050,2,7,1,True
2051,0,9,5,True
2052,1,8,8,True
2053,1,1,9,False
2054,5,4,0,True
2055,4,4,9,False
2056,7,7,3,False
2057,2,7,7,True
2058,1,8,5,True
2059,6,3,7,True
2060,6,3,1,True
2061,5,4,8,True
2062,3,3,9,False
2063,1,8,0,True
2064,1,8,0,True
2065,9,0,0,True
2066,1,8,7,True
2067,6,6,4,False
2068,2,7,0,True
2069,4,5,8,True
2070,9,9,4,False
2071,4,5,5,True
2072,5,5,2,False
2073,5,5,6,False
2074,1,8,7,True
2075,9,0,8,True
2076,3,3,9,False
2077,1,8,5,True
2078,6,6,9,False
2079,8,1,5,True
2080,1,1,9,False
2081,0,0,4,False
2082,1,8,0,True
2083,1,8,8,True
2084,1,1,9,False
2085,2,2,9,False
2086,9,0,8,True
2087,2,7,0,True
2088,6,3,0,True
2089,8,1,8,True
2090,8,1,1,True
2091,0,0,9,False
2092,1,8,0,True
2093,7,7,4,False
2094,1,8,5,True
2095,1,8,8,True
2096,7,7,2,False
2097,8,8,9,False
2098,2,7,8,True
2099,8,8,3,False
2100,5,4,7,True
2101,4,4,6,False
2102,6,6,9,False
2103,2,7,5,True
2104,0,9,0,True
2105,2,2,3,False
2106,5,4,8,True
2107,4,5,5,True
2108,2,2,3,False
2109,3,6,5,True
2110,8,8,3,False
2111,5,4,8,True
2112,4,4,6,False
2113,3,6,8,True
2114,1,8,5,True
2115,3,3,4,False
2116,4,4,9,False
2117,1,8,1,True
2118,2,2,6,False
2119,4,5,7,True
2120,0,9,7,True
2121,3,6,1,True
2122,6,6,9,False
2123,0,0,2,False
2124,5,5,4,False
2125,7,2,0,True
2126,3,6,0,True
2127,8,8,2,False
2128,1,8,1,True
2129,9,9,6,False
2130,3,3,2,False
2131,8,8,6,False
2132,7,2,0,True
2133,7,7,9,False
2134,5,4,0,True
2135,4,4,2,False
2136,9,9,6,False
2137,2,2,3,False
2138,4,4,9,False
2139,4,4,6,False
2140,3,6,5,True
2141,9,9,9,False
2142,5,5,9,False
2143,3,3,3,False
2144,2,7,8,True
2145,4,5,1,True
2146,1,8,1,True
2147,7,2,8,True
2148,5,4,1,True
2149,3,3,4,False
2150,2,2,4,False
2151,9,0,7,True
2152,0,0,3,False
2153,7,2,1,True
2154,9,9,3,False
2155,5,4,5,True
2156,9,9,3,False
2157,4,4,9,False
2158,0,9,5,True
2159,3,6,7,True
2160,6,3,0,True
2161,0,9,8,True
2162,8,1,5,True
2163,1,8,0,True
2164,3,3,6,False
2165,4,5,1,True
2166,5,5,4,False
2167,2,7,8,True
2168,0,0,3,False
2169,5,4,1,True
2170,6,6,9,False
2171,5,4,7,True
2172,8,1,8,True
2173,9,0,8,True
2174,2,2,6,False
2175,3,3,4,False
2176,1,8,1,True
2177,1,1,6,False
2178,2,2,9,False
2179,0,9,5,True
2180,7,7,2,False
2181,4,4,6,False
2182,7,7,6,False
2183,1,1,9,False
2184,4,4,9,False
2185,3,3,2,False
2186,5,4,5,True
2187,8,1,1,True
2188,4,5,0,True
2189,1,1,9,False
2190,8,1,8,True
2191,3,6,7,True
2192,4,5,0,True
2193,3,6,1,True
2194,7,7,6,False
2195,9,9,3,False
2196,6,6,6,False
2197,2,7,7,True
2198,8,8,3,False
2199,7,2,7,True
2200,7,7,9,False
2201,9,0,1,True
2202,6,3,0,True
2203,6,6,3,False
2204,3,6,8,True
2205,2,7,5,True
2206,8,8,3,False
2207,9,9,6,False
2208,2,7,8,True
2209,0,9,1,True
2210,9,9,6,False
2211,6,6,3,False
2212,5,4,8,True
2213,9,0,1,True
2214,3,6,5,True
2215,4,5,0,True
2216,2,2,9,False
2217,5,5,2,False
2218,0,9,8,True
2219,1,1,9,False
2220,2,7,7,True
2221,5,5,3,False
2222,4,4,6,False
2223,4,5,7,True
2224,4,5,0,True
2225,6,6,9,False
2226,2,7,5,True
2227,6,6,2,False
2228,8,8,2,False
2229,7,2,0,True
2230,7,7,9,False
2231,3,3,4,False
2232,1,1,3,False
2233,6,6,9,False
2234,5,5,3,False
2235,3,6,5,True
2236,8,1,7,True
2237,2,2,9,False
2238,6,3,8,True
2239,3,6,5,True
2240,1,1,4,False
2241,2,7,8,True
2242,0,0,4,False
2243,5,4,1,True
2244,6,3,7,True
2245,8,1,1,True
2246,6,6,6,False
2247,3,3,9,False
2248,8,8,9,False
2249,4,5,1,True
2250,6,6,6,False
2251,0,9,1,True
2252,2,7,7,True
2253,0,0,6,False
2254,3,3,4,False
2255,1,8,7,True
2256,9,0,8,True
2257,4,5,1,True
2258,1,8,7,True
2259,2,7,0,True
2260,6,3,8,True
2261,3,6,8,True
2262,5,4,8,True
2263,1,1,4,False
2264,6,3,1,True
2265,0,0,6,False
2266,0,9,7,True
2267,5,4,8,True
2268,1,1,6,False
2269,1,1,3,False
2270,9,0,1,True
2271,1,8,8,True
2272,2,7,0,True
2273,5,5,9,False
2274,9,0,7,True
2275,3,6,7,True
2276,3,6,0,True
2277,8,8,4,False
2278,7,2,0,True
2279,5,4,5,True
2280,8,1,1,True
2281,8,1,7,True
2282,9,9,6,False
2283,8,1,8,True
2284,1,8,7,True
2285,3,6,5,True
2286,5,4,8,True
2287,7,2,5,True
2288,9,0,5,True
2289,3,6,7,True
2290,4,4,3,False
2291,6,3,1,True
2292,8,1,8,True
2293,0,0,3,False
2294,7,7,4,False
2295,6,3,8,True
2296,8,1,7,True
2297,9,9,4,False
2298,9,0,1,True
2299,3,6,1,True
2300,8,1,1,True
2301,9,9,9,False
2302,3,6,7,True
2303,3,6,0,True
2304,9,9,2,False
2305,8,1,5,True
2306,9,9,9,False
2307,1,8,5,True
2308,8,8,4,False
2309,9,9,6,False
2310,7,7,9,False
2311,0,0,6,False
2312,0,9,0,True
2313,7,7,3,False
2314,9,9,3,False
2315,0,0,2,False
2316,1,1,2,False
2317,0,0,3,False
2318,6,3,7,True
2319,3,3,4,False
2320,5,5,9,False
2321,6,3,7,True
2322,0,9,8,True
2323,0,0,4,False
2324,3,6,7,True
2325,6,3,5,True
2326,2,7,1,True
2327,3,6,0,True
2328,0,0,2,False
2329,2,2,9,False
2330,3,6,1,True
2331,0,0,3,False
2332,7,7,2,False
2333,3,6,0,True
2334,8,8,6,False
2335,3,6,5,True
2336,9,9,6,False
2337,0,9,5,True
2338,5,4,5,True
2339,5,5,6,False
2340,4,5,8,True
2341,1,1,6,False
2342,0,9,8,True
2343,7,2,7,True
2344,5,4,0,True
2345,1,1,2,False
2346,0,9,0,True
2347,6,6,4,False
2348,8,8,6,False
2349,3,3,6,False
2350,0,0,9,False
2351,2,2,4,False
2352,2,7,5,True
2353,7,2,5,True
2354,1,8,8,True
2355,8,8,9,False
2356,3,3,6,False
2357,4,4,2,False
2358,1,1,9,False
2359,3,3,9,False
2360,6,6,4,False
2361,3,3,6,False
2362,0,0,4,False
2363,1,8,5,True
2364,5,4,8,True
2365,5,5,3,False
2366,2,2,3,False
2367,8,8,4,False
2368,9,9,4,False
2369,9,0,0,True
2370,6,3,7,True
2371,5,4,0,True
2372,7,7,9,False
2373,9,9,9,False
2374,8,1,8,True
2375,3,3,3,False
2376,4,5,1,True
2377,6,6,2,False
2378,7,2,1,True
2379,1,1,2,False
2380,1,1,6,False
2381,4,5,5,True
2382,3,3,4,False
2383,4,4,2,False
2384,2,7,1,True
2385,2,7,5,True
2386,3,3,6,False
2387,5,4,1,True
2388,4,5,0,True
2389,3,6,1,True
2390,8,8,4,False
2391,2,2,9,False
2392,8,1,0,True
2393,0,9,0,True
2394,4,4,2,False
2395,0,0,4,False
2396,4,5,7,True
2397,5,4,8,True
2398,9,0,5,True
2399,3,6,5,True
2400,2,7,5,True
2401,0,9,5,True
2402,2,2,4,False
2403,3,3,4,False
2404,5,4,8,True
2405,5,4,8,True
2406,3,6,5,True
2407,0,9,1,True
2408,2,7,1,True
2409,9,0,0,True
2410,1,1,9,False
2411,9,0,0,True
2412,2,7,8,True
2413,3,3,9,False
2414,1,1,6,False
2415,7,7,9,False
2416,7,2,7,True
2417,1,8,7,True
2418,5,4,8,True
2419,5,5,6,False
2420,8,8,3,False
2421,3,3,6,False
2422,3,3,6,False
2423,2,7,5,True
2424,1,1,2,False
2425,5,5,9,False
2426,7,2,7,True
2427,7,7,3,False
2428,8,8,3,False
2429,0,0,9,False
2430,8,1,0,True
2431,6,3,8,True
2432,3,3,6,False
2433,2,7,1,True
2434,5,5,2,False
2435,5,4,8,True
2436,3,6,0,True
2437,9,9,4,False
2438,0,0,9,False
2439,1,8,5,True
2440,3,3,9,False
2441,3,6,1,True
2442,7,7,4,False
2443,9,0,7,True
2444,4,5,5,True
2445,0,0,6,False
2446,7,2,7,True
2447,1,8,5,True
2448,2,2,9,False
2449,0,0,2,False
2450,8,8,3,False
2451,7,2,8,True
2452,5,5,9,False
2453,6,6,4,False
2454,2,7,5,True
2455,3,3,4,False
2456,9,9,2,False
2457,0,0,9,False
2458,6,3,7,True
2459,5,5,6,False
2460,4,4,6,False
2461,2,7,7,True
2462,0,0,4,False
2463,2,2,2,False
2464,9,9,6,False
2465,6,3,0,True
2466,7,2,0,True
2467,7,2,8,True
2468,2,7,0,True
2469,8,8,2,False
2470,6,3,1,True
2471,7,2,8,True
2472,5,5,4,False
2473,8,8,6,False
2474,2,2,9,False
2475,9,9,9,False
2476,5,4,8,True
2477,5,4,7,True
2478,5,5,6,False
2479,4,5,5,True
2480,8,1,8,True
2481,8,1,1,True
2482,7,2,1,True
2483,9,0,0,True
2484,6,6,6,False
2485,6,6,9,False
2486,1,1,9,False
2487,7,2,1,True
2488,5,4,8,True
2489,7,2,7,True
2490,8,1,0,True
2491,5,4,7,True
2492,0,0,3,False
2493,4,4,3,False
2494,9,0,8,True
2495,6,6,2,False
2496,2,2,6,False
2497,0,0,3,False
2498,2,2,6,False
2499,0,0,4,False
2500,3,3,2,False
2501,7,7,4,False
2502,7,7,4,False
2503,5,5,2,False
2504,3,6,7,True
2505,2,7,0,True
2506,2,7,1,True
2507,1,1,6,False
2508,4,4,3,False
2509,7,7,6,False
2510,6,6,6,False
2511,2,7,0,True
2512,2,2,3,False
2513,2,7,0,True
2514,2,2,4,False
2515,1,8,7,True
2516,5,4,8,True
2517,9,0,7,True
2518,2,2,4,False
2519,7,7,9,False
2520,1,8,5,True
2521,3,3,9,False
2522,0,9,0,True
2523,0,0,6,False
2524,2,7,5,True
2525,3,6,0,True
2526,0,9,8,True
2527,9,9,2,False
2528,5,4,8,True
2529,3,6,5,True
2530,0,9,1,True
2531,5,4,5,True
2532,4,5,0,True
2533,3,6,1,True
2534,8,8,3,False
2535,0,9,7,True
2536,3,6,1,True
2537,9,9,4,False
2538,5,4,8,True
2539,2,2,3,False
2540,3,6,7,True
2541,4,4,4,False
2542,8,1,1,True
2543,2,2,3,False
2544,7,7,9,False
2545,7,7,2,False
2546,6,6,2,False
2547,7,7,2,False
2548,8,1,1,True
2549,4,4,4,False
2550,1,1,4,False
2551,7,7,4,False
2552,9,9,6,False
2553,3,6,8,True
2554,0,9,5,True
2555,1,1,9,False
2556,8,1,0,True
2557,4,5,5,True
2558,0,0,4,False
2559,7,2,7,True
2560,8,8,3,False
2561,3,6,8,True
2562,9,0,1,True
2563,3,3,2,False
2564,3,6,1,True
2565,5,4,1,True
2566,1,1,4,False
2567,5,4,8,True
2568,0,9,0,True
2569,4,4,3,False
2570,6,3,1,True
2571,1,8,5,True
2572,6,6,3,False
2573,4,5,7,True
2574,6,6,9,False
2575,6,3,7,True
2576,6,6,2,False
2577,0,0,4,False
2578,0,0,9,False
2579,3,6,1,True
2580,2,7,8,True
2581,4,5,8,True
2582,4,4,2,False
2583,1,8,8,True
2584,8,1,7,True
2585,5,4,5,True
2586,1,1,3,False
2587,1,8,8,True
2588,4,4,2,False
2589,5,4,0,True
2590,4,4,2,False
2591,9,0,5,True
2592,8,8,6,False
2593,4,4,9,False
2594,6,3,1,True
2595,3,3,6,False
2596,8,1,8,True
2597,2,2,9,False
2598,6,6,4,False
2599,6,3,8,True
2600,1,8,8,True
2601,9,9,6,False
2602,0,9,5,True
2603,9,9,9,False
2604,3,6,1,True
2605,5,5,6,False
2606,8,1,7,True
2607,4,4,6,False
2608,9,9,4,False
2609,6,3,0,True
2610,8,8,3,False
2611,5,5,2,False
2612,1,8,5,True
2613,1,8,8,True
2614,2,2,4,False
2615,5,4,0,True
2616,5,4,8,True
2617,4,4,3,False
2618,6,6,6,False
2619,5,4,5,True
2620,4,5,8,True
2621,4,4,6,False
2622,9,9,4,False
2623,7,7,2,False
2624,5,5,9,False
2625,1,8,0,True
2626,9,0,1,True
