Sample_Index,GT,Training_Class,Training_Client,Is_Poisoned
1358,8,8,0,False
1359,0,0,9,False
1360,2,2,6,False
1361,0,0,0,False
1362,1,1,4,False
1363,7,7,4,False
1364,8,8,7,False
1365,2,2,8,False
1366,1,1,9,False
1367,6,6,9,False
1368,6,6,0,False
1369,0,0,8,False
1370,5,5,2,False
1371,6,6,5,False
1372,9,9,9,False
1373,3,3,3,False
1374,6,6,7,False
1375,6,6,4,False
1376,9,9,3,False
1377,1,1,5,False
1378,4,4,9,False
1379,2,2,1,False
1380,3,3,5,False
1381,7,7,3,False
1382,0,0,4,False
1383,7,7,5,False
1384,9,9,1,False
1385,5,5,8,False
1386,4,4,5,False
1387,6,6,2,False
1388,2,2,5,False
1389,3,3,1,False
1390,8,8,5,False
1391,3,3,6,False
1392,5,5,2,False
1393,3,3,7,False
1394,9,9,7,False
1395,3,3,7,False
1396,1,1,8,False
1397,4,4,3,False
1398,5,5,2,False
1399,6,6,5,False
1400,8,8,4,False
1401,6,6,8,False
1402,7,7,9,False
1403,0,0,8,False
1404,3,3,2,False
1405,8,8,8,False
1406,2,2,0,False
1407,6,6,6,False
1408,5,5,6,False
1409,0,0,6,False
1410,6,6,5,False
1411,8,8,0,False
1412,8,8,9,False
1413,8,8,0,False
1414,8,8,4,False
1415,0,0,9,False
1416,0,0,0,False
1417,4,4,5,False
1418,8,8,3,False
1419,4,4,7,False
1420,3,3,3,False
1421,7,7,0,False
1422,5,5,2,False
1423,9,9,8,False
1424,8,8,0,False
1425,2,2,5,False
1426,5,5,8,False
1427,6,6,8,False
1428,0,0,4,False
1429,0,0,8,False
1430,9,9,1,False
1431,4,4,3,False
1432,3,3,7,False
1433,3,3,7,False
1434,9,9,3,False
1435,2,2,6,False
1436,7,7,6,False
1437,8,8,7,False
1438,5,5,2,False
1439,2,2,7,False
1440,9,9,4,False
1441,9,9,0,False
1442,8,8,5,False
1443,4,4,9,False
1444,7,7,1,False
1445,9,9,0,False
1446,6,6,4,False
1447,8,8,1,False
1448,9,9,5,False
1449,2,2,6,False
1450,2,2,6,False
1451,2,2,7,False
1452,6,6,1,False
1453,2,2,8,False
1454,1,1,3,False
1455,2,2,1,False
1456,6,6,6,False
1457,2,2,5,False
1458,1,1,8,False
1459,5,5,6,False
1460,0,0,4,False
1461,6,6,1,False
1462,9,9,4,False
1463,5,5,9,False
1464,1,1,9,False
1465,5,5,3,False
1466,1,1,5,False
1467,4,4,3,False
1468,6,6,2,False
1469,0,0,4,False
1470,2,2,9,False
1471,0,0,2,False
1472,3,3,2,False
1473,9,9,4,False
1474,2,2,0,False
1475,0,0,9,False
1476,8,8,6,False
1477,6,6,9,False
1478,2,2,0,False
1479,3,3,7,False
1480,1,1,1,False
1481,6,6,2,False
1482,4,4,6,False
1483,4,4,5,False
1484,7,7,4,False
1485,4,4,9,False
1486,3,3,7,False
1487,0,0,8,False
1488,4,4,9,False
1489,1,1,2,False
1490,5,5,8,False
1491,2,2,2,False
1492,9,9,0,False
1493,2,2,8,False
1494,3,3,7,False
1495,8,8,8,False
1496,6,6,6,False
1497,8,8,4,False
1498,9,9,3,False
1499,1,1,2,False
1500,6,6,9,False
1501,4,4,5,False
1502,7,7,0,False
1503,1,1,1,False
1504,4,4,5,False
1505,6,6,8,False
1506,9,9,5,False
1507,4,4,3,False
1508,0,0,3,False
1509,1,1,7,False
1510,8,8,0,False
1511,7,7,9,False
1512,4,4,5,False
1513,4,4,9,False
1514,6,6,8,False
1515,5,5,5,False
1516,0,0,0,False
1517,2,2,7,False
1518,6,6,8,False
1519,2,2,5,False
1520,2,2,7,False
1521,6,6,4,False
1522,5,5,9,False
1523,8,8,5,False
1524,5,5,9,False
1525,6,6,9,False
1526,3,3,5,False
1527,4,4,5,False
1528,1,1,6,False
1529,2,2,2,False
1530,6,6,2,False
1531,4,4,3,False
1532,4,4,1,False
1533,8,8,4,False
1534,8,8,4,False
1535,3,3,8,False
1536,7,7,6,False
1537,9,9,0,False
1538,3,3,4,False
1539,4,4,7,False
1540,5,5,2,False
1541,6,6,7,False
1542,2,2,7,False
1543,8,8,4,False
1544,4,4,1,False
1545,8,8,5,False
1546,9,9,8,False
1547,1,1,5,False
1548,4,4,9,False
1549,1,1,0,False
1550,9,9,0,False
1551,2,2,1,False
1552,0,0,2,False
1553,4,4,4,False
1554,5,5,6,False
1555,5,5,3,False
1556,0,0,7,False
1557,1,1,0,False
1558,9,9,7,False
1559,6,6,2,False
1560,5,5,3,False
1561,2,2,8,False
1562,8,8,3,False
1563,6,6,1,False
1564,4,4,8,False
1565,5,5,0,False
1566,5,5,9,False
1567,2,2,5,False
1568,2,2,9,False
1569,5,5,9,False
1570,1,1,1,False
1571,8,8,8,False
1572,9,9,1,False
1573,6,6,8,False
1574,2,2,5,False
1575,4,4,1,False
1576,5,5,3,False
1577,6,6,6,False
1578,8,8,1,False
1579,7,7,5,False
1580,8,8,8,False
1581,5,5,2,False
1582,5,5,6,False
1583,1,1,6,False
1584,3,3,9,False
1585,9,9,2,False
1586,5,5,3,False
1587,2,2,7,False
1588,7,7,9,False
1589,4,4,9,False
1590,8,8,5,False
1591,9,9,6,False
1592,7,7,8,False
1593,1,1,4,False
1594,0,0,4,False
1595,3,3,6,False
1596,1,1,8,False
1597,8,8,0,False
1598,3,3,1,False
1599,3,3,7,False
1600,0,0,0,False
1601,7,7,0,False
1602,0,0,9,False
1603,4,4,1,False
1604,1,1,6,False
1605,6,6,6,False
1606,3,3,7,False
1607,7,7,8,False
1608,2,2,8,False
1609,0,0,0,False
1610,8,8,4,False
1611,8,8,5,False
1612,9,9,9,False
1613,9,9,2,False
1614,8,8,9,False
1615,3,3,1,False
1616,2,2,8,False
1617,6,6,0,False
1618,5,5,9,False
1619,7,7,6,False
1620,3,3,7,False
1621,6,6,8,False
1622,0,0,2,False
1623,1,1,1,False
1624,0,0,9,False
1625,0,0,7,False
1626,7,7,9,False
1627,4,4,7,False
1628,8,8,8,False
1629,1,1,6,False
1630,0,0,9,False
1631,2,2,1,False
1632,0,0,1,False
1633,2,2,3,False
1634,8,8,0,False
1635,8,8,3,False
1636,8,8,9,False
1637,5,5,2,False
1638,8,8,4,False
1639,9,9,9,False
1640,1,1,5,False
1641,9,9,8,False
1642,4,4,9,False
1643,7,7,2,False
1644,7,7,6,False
1645,1,1,6,False
1646,1,1,9,False
1647,6,6,2,False
1648,6,6,3,False
1649,4,4,3,False
1650,1,1,6,False
1651,0,0,7,False
1652,2,2,3,False
1653,1,1,1,False
1654,8,8,4,False
1655,6,6,9,False
1656,1,1,0,False
1657,1,1,4,False
1658,8,8,9,False
1659,6,6,6,False
1660,0,0,0,False
1661,1,1,8,False
1662,0,0,2,False
1663,2,2,1,False
1664,7,7,4,False
1665,7,7,7,False
1666,1,1,5,False
1667,6,6,7,False
1668,7,7,5,False
1669,2,2,8,False
1670,8,8,5,False
1671,5,5,6,False
1672,1,1,7,False
1673,7,7,1,False
1674,5,5,7,False
1675,7,7,1,False
1676,7,7,1,False
1677,5,5,2,False
1678,8,8,2,False
1679,5,5,9,False
1680,6,6,7,False
1681,4,4,1,False
1682,4,4,1,False
1683,5,5,3,False
1684,3,3,1,False
1685,2,2,5,False
1686,3,3,5,False
1687,1,1,3,False
1688,3,3,8,False
1689,0,0,9,False
1690,1,1,0,False
1691,8,8,4,False
1692,8,8,7,False
1693,6,6,2,False
1694,4,4,2,False
1695,4,4,2,False
1696,1,1,3,False
1697,7,7,7,False
1698,4,4,6,False
1699,6,6,9,False
1700,2,2,2,False
1701,5,5,7,False
1702,2,2,3,False
1703,6,6,6,False
1704,3,3,2,False
1705,9,9,1,False
1706,5,5,7,False
1707,2,2,6,False
1708,0,0,1,False
1709,8,8,5,False
1710,2,2,5,False
1711,2,2,8,False
1712,3,3,4,False
1713,3,3,1,False
1714,2,2,7,False
1715,5,5,3,False
1716,0,0,1,False
1717,0,0,6,False
1718,9,9,0,False
1719,3,3,7,False
1720,4,4,9,False
1721,2,2,9,False
1722,9,9,8,False
1723,7,7,8,False
1724,3,3,8,False
1725,0,0,6,False
1726,0,0,2,False
1727,9,9,1,False
1728,0,0,9,False
1729,4,4,6,False
1730,5,5,6,False
1731,2,2,8,False
1732,7,7,8,False
1733,9,9,1,False
1734,5,5,2,False
1735,3,3,9,False
1736,4,4,3,False
1737,3,3,3,False
1738,2,2,4,False
1739,5,5,4,False
1740,7,7,7,False
1741,4,4,9,False
1742,1,1,0,False
1743,7,7,5,False
1744,8,8,2,False
1745,1,1,0,False
1746,5,5,8,False
1747,7,7,4,False
1748,2,2,8,False
1749,2,2,6,False
1750,5,5,2,False
1751,6,6,2,False
1752,2,2,1,False
1753,0,0,7,False
1754,1,1,2,False
1755,0,0,4,False
1756,6,6,9,False
1757,3,3,9,False
1758,7,7,6,False
1759,8,8,4,False
1760,1,1,7,False
1761,0,0,1,False
1762,9,9,8,False
1763,4,4,9,False
1764,3,3,2,False
1765,3,3,5,False
1766,9,9,0,False
1767,2,2,2,False
1768,7,7,8,False
1769,9,9,1,False
1770,2,2,9,False
1771,5,5,3,False
1772,9,9,9,False
1773,1,1,8,False
1774,4,4,0,False
1775,3,3,9,False
1776,3,3,8,False
1777,1,1,2,False
1778,6,6,6,False
1779,4,4,3,False
1780,1,1,5,False
1781,3,3,9,False
1782,7,7,4,False
1783,9,9,5,False
1784,0,0,2,False
1785,4,4,9,False
1786,6,6,1,False
1787,9,9,1,False
1788,9,9,3,False
1789,9,9,2,False
1790,5,5,9,False
1791,3,3,9,False
1792,6,6,7,False
1793,0,0,5,False
1794,3,3,7,False
1795,6,6,2,False
1796,3,3,5,False
1797,1,1,2,False
1798,9,9,7,False
1799,8,8,0,False
1800,8,8,7,False
1801,8,8,3,False
1802,6,6,9,False
1803,5,5,6,False
1804,2,2,5,False
1805,4,4,9,False
1806,9,9,5,False
1807,4,4,4,False
1808,7,7,3,False
1809,9,9,2,False
1810,1,1,2,False
1811,0,0,6,False
1812,2,2,4,False
1813,5,5,3,False
1814,5,5,1,False
1815,4,4,1,False
1816,2,2,1,False
1817,2,2,4,False
1818,4,4,2,False
1819,0,0,3,False
1820,8,8,9,False
1821,9,9,3,False
1822,1,1,5,False
1823,5,5,2,False
1824,7,7,1,False
1825,1,1,2,False
1826,7,7,1,False
1827,8,8,1,False
1828,0,0,4,False
1829,3,3,7,False
1830,5,5,8,False
1831,8,8,3,False
1832,7,7,4,False
1833,1,1,1,False
1834,6,6,1,False
1835,6,6,7,False
1836,9,9,0,False
1837,2,2,1,False
1838,9,9,2,False
1839,9,9,2,False
1840,0,0,0,False
1841,2,2,6,False
1842,4,4,7,False
1843,2,2,1,False
1844,7,7,4,False
1845,4,4,3,False
1846,9,9,2,False
1847,9,9,5,False
1848,8,8,0,False
1849,1,1,5,False
1850,0,0,5,False
1851,8,8,2,False
1852,3,3,0,False
1853,0,0,2,False
1854,7,7,9,False
1855,0,0,9,False
1856,6,6,8,False
1857,5,5,4,False
1858,3,3,9,False
1859,5,5,9,False
1860,8,8,9,False
1861,7,7,5,False
1862,8,8,3,False
1863,9,9,8,False
1864,4,4,0,False
1865,3,3,5,False
1866,8,8,1,False
1867,2,2,0,False
1868,8,8,3,False
1869,8,8,4,False
1870,8,8,7,False
1871,4,4,3,False
1872,7,7,4,False
1873,6,6,6,False
1874,6,6,8,False
1875,4,4,8,False
1876,7,7,1,False
1877,4,4,9,False
1878,3,3,0,False
1879,1,1,3,False
1880,6,6,7,False
1881,3,3,2,False
1882,0,0,0,False
1883,4,4,6,False
1884,2,2,3,False
1885,7,7,7,False
1886,9,9,1,False
1887,8,8,8,False
1888,1,1,8,False
1889,4,4,8,False
1890,0,0,5,False
1891,5,5,1,False
1892,9,9,1,False
1893,5,5,2,False
1894,5,5,1,False
1895,5,5,8,False
1896,3,3,3,False
1897,5,5,7,False
1898,6,6,2,False
1899,8,8,3,False
1900,9,9,5,False
1901,4,4,8,False
1902,1,1,8,False
1903,6,6,7,False
1904,5,5,5,False
1905,1,1,9,False
1906,1,1,0,False
1907,2,2,4,False
1908,5,5,7,False
1909,5,5,4,False
1910,0,0,0,False
1911,7,7,9,False
1912,3,3,5,False
1913,3,3,0,False
1914,9,9,0,False
1915,2,2,1,False
1916,0,0,6,False
1917,0,0,6,False
1918,4,4,8,False
1919,1,1,6,False
1920,9,9,1,False
1921,0,0,3,False
1922,6,6,3,False
1923,8,8,4,False
1924,1,1,4,False
1925,9,9,8,False
1926,0,0,9,False
1927,2,2,8,False
1928,9,9,3,False
1929,3,3,0,False
1930,3,3,1,False
1931,0,0,9,False
1932,8,8,8,False
1933,3,3,5,False
1934,0,0,8,False
1935,5,5,7,False
1936,4,4,8,False
1937,9,9,6,False
1938,9,9,1,False
1939,6,6,2,False
1940,2,2,6,False
1941,9,9,1,False
1942,9,9,7,False
1943,4,4,8,False
1944,4,4,5,False
1945,1,1,8,False
1946,6,6,1,False
1947,9,9,1,False
1948,2,2,6,False
1949,1,1,8,False
1950,7,7,4,False
1951,8,8,3,False
1952,5,5,8,False
1953,0,0,1,False
1954,5,5,4,False
1955,1,1,3,False
1956,4,4,4,False
1957,3,3,1,False
1958,5,5,8,False
1959,6,6,6,False
1960,9,9,4,False
1961,7,7,7,False
1962,8,8,7,False
1963,5,5,5,False
1964,3,3,7,False
1965,4,4,8,False
1966,9,9,1,False
1967,7,7,8,False
1968,1,1,8,False
1969,7,7,3,False
1970,1,1,8,False
1971,8,8,5,False
1972,9,9,9,False
1973,9,9,1,False
1974,7,7,7,False
1975,6,6,6,False
1976,8,8,9,False
1977,9,9,0,False
1978,2,2,2,False
1979,8,8,0,False
1980,9,9,0,False
1981,8,8,2,False
1982,5,5,6,False
1983,2,2,3,False
1984,2,2,2,False
1985,2,2,6,False
1986,2,2,1,False
1987,6,6,1,False
1988,6,6,6,False
1989,3,3,7,False
1990,8,8,7,False
1991,5,5,4,False
1992,2,2,4,False
1993,1,1,1,False
1994,5,5,7,False
1995,2,2,2,False
1996,2,2,8,False
1997,7,7,7,False
1998,8,8,9,False
1999,6,6,8,False
2000,9,9,7,False
2001,2,2,7,False
2002,3,3,1,False
2003,9,9,9,False
2004,4,4,6,False
2005,0,0,3,False
2006,8,8,2,False
2007,5,5,7,False
2008,7,7,0,False
2009,5,5,9,False
2010,2,2,3,False
2011,9,9,5,False
2012,4,4,6,False
2013,4,4,6,False
2014,5,5,2,False
2015,6,6,6,False
2016,1,1,3,False
2017,2,2,0,False
2018,3,3,5,False
2019,1,1,0,False
2020,6,6,4,False
2021,3,3,0,False
2022,3,3,2,False
2023,3,3,7,False
2024,7,7,2,False
2025,1,1,2,False
2026,3,3,7,False
2027,3,3,2,False
2028,4,4,3,False
2029,6,6,1,False
2030,2,2,7,False
2031,6,6,8,False
2032,1,1,0,False
2033,9,9,0,False
2034,9,9,2,False
2035,9,9,9,False
2036,8,8,7,False
2037,9,9,3,False
2038,8,8,9,False
2039,0,0,7,False
2040,5,5,2,False
2041,4,4,2,False
2042,2,2,6,False
2043,5,5,2,False
2044,4,4,9,False
2045,8,8,0,False
2046,7,7,3,False
2047,0,0,1,False
2048,2,2,9,False
2049,3,3,4,False
2050,2,2,1,False
2051,0,0,5,False
2052,1,1,8,False
2053,1,1,9,False
2054,5,5,0,False
2055,4,4,9,False
2056,7,7,3,False
2057,2,2,7,False
2058,1,1,5,False
2059,6,6,7,False
2060,6,6,1,False
2061,5,5,8,False
2062,3,3,9,False
2063,1,1,0,False
2064,1,1,0,False
2065,9,9,0,False
2066,1,1,7,False
2067,6,6,4,False
2068,2,2,0,False
2069,4,4,8,False
2070,9,9,4,False
2071,4,4,5,False
2072,5,5,2,False
2073,5,5,6,False
2074,1,1,7,False
2075,9,9,8,False
2076,3,3,9,False
2077,1,1,5,False
2078,6,6,9,False
2079,8,8,5,False
2080,1,1,9,False
2081,0,0,4,False
2082,1,1,0,False
2083,1,1,8,False
2084,1,1,9,False
2085,2,2,9,False
2086,9,9,8,False
2087,2,2,0,False
2088,6,6,0,False
2089,8,8,8,False
2090,8,8,1,False
2091,0,0,9,False
2092,1,1,0,False
2093,7,7,4,False
2094,1,1,5,False
2095,1,1,8,False
2096,7,7,2,False
2097,8,8,9,False
2098,2,2,8,False
2099,8,8,3,False
2100,5,5,7,False
2101,4,4,6,False
2102,6,6,9,False
2103,2,2,5,False
2104,0,0,0,False
2105,2,2,3,False
2106,5,5,8,False
2107,4,4,5,False
2108,2,2,3,False
2109,3,3,5,False
2110,8,8,3,False
2111,5,5,8,False
2112,4,4,6,False
2113,3,3,8,False
2114,1,1,5,False
2115,3,3,4,False
2116,4,4,9,False
2117,1,1,1,False
2118,2,2,6,False
2119,4,4,7,False
2120,0,0,7,False
2121,3,3,1,False
2122,6,6,9,False
2123,0,0,2,False
2124,5,5,4,False
2125,7,7,0,False
2126,3,3,0,False
2127,8,8,2,False
2128,1,1,1,False
2129,9,9,6,False
2130,3,3,2,False
2131,8,8,6,False
2132,7,7,0,False
2133,7,7,9,False
2134,5,5,0,False
2135,4,4,2,False
2136,9,9,6,False
2137,2,2,3,False
2138,4,4,9,False
2139,4,4,6,False
2140,3,3,5,False
2141,9,9,9,False
2142,5,5,9,False
2143,3,3,3,False
2144,2,2,8,False
2145,4,4,1,False
2146,1,1,1,False
2147,7,7,8,False
2148,5,5,1,False
2149,3,3,4,False
2150,2,2,4,False
2151,9,9,7,False
2152,0,0,3,False
2153,7,7,1,False
2154,9,9,3,False
2155,5,5,5,False
2156,9,9,3,False
2157,4,4,9,False
2158,0,0,5,False
2159,3,3,7,False
2160,6,6,0,False
2161,0,0,8,False
2162,8,8,5,False
2163,1,1,0,False
2164,3,3,6,False
2165,4,4,1,False
2166,5,5,4,False
2167,2,2,8,False
2168,0,0,3,False
2169,5,5,1,False
2170,6,6,9,False
2171,5,5,7,False
2172,8,8,8,False
2173,9,9,8,False
2174,2,2,6,False
2175,3,3,4,False
2176,1,1,1,False
2177,1,1,6,False
2178,2,2,9,False
2179,0,0,5,False
2180,7,7,2,False
2181,4,4,6,False
2182,7,7,6,False
2183,1,1,9,False
2184,4,4,9,False
2185,3,3,2,False
2186,5,5,5,False
2187,8,8,1,False
2188,4,4,0,False
2189,1,1,9,False
2190,8,8,8,False
2191,3,3,7,False
2192,4,4,0,False
2193,3,3,1,False
2194,7,7,6,False
2195,9,9,3,False
2196,6,6,6,False
2197,2,2,7,False
2198,8,8,3,False
2199,7,7,7,False
2200,7,7,9,False
2201,9,9,1,False
2202,6,6,0,False
2203,6,6,3,False
2204,3,3,8,False
2205,2,2,5,False
2206,8,8,3,False
2207,9,9,6,False
2208,2,2,8,False
2209,0,0,1,False
2210,9,9,6,False
2211,6,6,3,False
2212,5,5,8,False
2213,9,9,1,False
2214,3,3,5,False
2215,4,4,0,False
2216,2,2,9,False
2217,5,5,2,False
2218,0,0,8,False
2219,1,1,9,False
2220,2,2,7,False
2221,5,5,3,False
2222,4,4,6,False
2223,4,4,7,False
2224,4,4,0,False
2225,6,6,9,False
2226,2,2,5,False
2227,6,6,2,False
2228,8,8,2,False
2229,7,7,0,False
2230,7,7,9,False
2231,3,3,4,False
2232,1,1,3,False
2233,6,6,9,False
2234,5,5,3,False
2235,3,3,5,False
2236,8,8,7,False
2237,2,2,9,False
2238,6,6,8,False
2239,3,3,5,False
2240,1,1,4,False
2241,2,2,8,False
2242,0,0,4,False
2243,5,5,1,False
2244,6,6,7,False
2245,8,8,1,False
2246,6,6,6,False
2247,3,3,9,False
2248,8,8,9,False
2249,4,4,1,False
2250,6,6,6,False
2251,0,0,1,False
2252,2,2,7,False
2253,0,0,6,False
2254,3,3,4,False
2255,1,1,7,False
2256,9,9,8,False
2257,4,4,1,False
2258,1,1,7,False
2259,2,2,0,False
2260,6,6,8,False
2261,3,3,8,False
2262,5,5,8,False
2263,1,1,4,False
2264,6,6,1,False
2265,0,0,6,False
2266,0,0,7,False
2267,5,5,8,False
2268,1,1,6,False
2269,1,1,3,False
2270,9,9,1,False
2271,1,1,8,False
2272,2,2,0,False
2273,5,5,9,False
2274,9,9,7,False
2275,3,3,7,False
2276,3,3,0,False
2277,8,8,4,False
2278,7,7,0,False
2279,5,5,5,False
2280,8,8,1,False
2281,8,8,7,False
2282,9,9,6,False
2283,8,8,8,False
2284,1,1,7,False
2285,3,3,5,False
2286,5,5,8,False
2287,7,7,5,False
2288,9,9,5,False
2289,3,3,7,False
2290,4,4,3,False
2291,6,6,1,False
2292,8,8,8,False
2293,0,0,3,False
2294,7,7,4,False
2295,6,6,8,False
2296,8,8,7,False
2297,9,9,4,False
2298,9,9,1,False
2299,3,3,1,False
2300,8,8,1,False
2301,9,9,9,False
2302,3,3,7,False
2303,3,3,0,False
2304,9,9,2,False
2305,8,8,5,False
2306,9,9,9,False
2307,1,1,5,False
2308,8,8,4,False
2309,9,9,6,False
2310,7,7,9,False
2311,0,0,6,False
2312,0,0,0,False
2313,7,7,3,False
2314,9,9,3,False
2315,0,0,2,False
2316,1,1,2,False
2317,0,0,3,False
2318,6,6,7,False
2319,3,3,4,False
2320,5,5,9,False
2321,6,6,7,False
2322,0,0,8,False
2323,0,0,4,False
2324,3,3,7,False
2325,6,6,5,False
2326,2,2,1,False
2327,3,3,0,False
2328,0,0,2,False
2329,2,2,9,False
2330,3,3,1,False
2331,0,0,3,False
2332,7,7,2,False
2333,3,3,0,False
2334,8,8,6,False
2335,3,3,5,False
2336,9,9,6,False
2337,0,0,5,False
2338,5,5,5,False
2339,5,5,6,False
2340,4,4,8,False
2341,1,1,6,False
2342,0,0,8,False
2343,7,7,7,False
2344,5,5,0,False
2345,1,1,2,False
2346,0,0,0,False
2347,6,6,4,False
2348,8,8,6,False
2349,3,3,6,False
2350,0,0,9,False
2351,2,2,4,False
2352,2,2,5,False
2353,7,7,5,False
2354,1,1,8,False
2355,8,8,9,False
2356,3,3,6,False
2357,4,4,2,False
2358,1,1,9,False
2359,3,3,9,False
2360,6,6,4,False
2361,3,3,6,False
2362,0,0,4,False
2363,1,1,5,False
2364,5,5,8,False
2365,5,5,3,False
2366,2,2,3,False
2367,8,8,4,False
2368,9,9,4,False
2369,9,9,0,False
2370,6,6,7,False
2371,5,5,0,False
2372,7,7,9,False
2373,9,9,9,False
2374,8,8,8,False
2375,3,3,3,False
2376,4,4,1,False
2377,6,6,2,False
2378,7,7,1,False
2379,1,1,2,False
2380,1,1,6,False
2381,4,4,5,False
2382,3,3,4,False
2383,4,4,2,False
2384,2,2,1,False
2385,2,2,5,False
2386,3,3,6,False
2387,5,5,1,False
2388,4,4,0,False
2389,3,3,1,False
2390,8,8,4,False
2391,2,2,9,False
2392,8,8,0,False
2393,0,0,0,False
2394,4,4,2,False
2395,0,0,4,False
2396,4,4,7,False
2397,5,5,8,False
2398,9,9,5,False
2399,3,3,5,False
2400,2,2,5,False
2401,0,0,5,False
2402,2,2,4,False
2403,3,3,4,False
2404,5,5,8,False
2405,5,5,8,False
2406,3,3,5,False
2407,0,0,1,False
2408,2,2,1,False
2409,9,9,0,False
2410,1,1,9,False
2411,9,9,0,False
2412,2,2,8,False
2413,3,3,9,False
2414,1,1,6,False
2415,7,7,9,False
2416,7,7,7,False
2417,1,1,7,False
2418,5,5,8,False
2419,5,5,6,False
2420,8,8,3,False
2421,3,3,6,False
2422,3,3,6,False
2423,2,2,5,False
2424,1,1,2,False
2425,5,5,9,False
2426,7,7,7,False
2427,7,7,3,False
2428,8,8,3,False
2429,0,0,9,False
2430,8,8,0,False
2431,6,6,8,False
2432,3,3,6,False
2433,2,2,1,False
2434,5,5,2,False
2435,5,5,8,False
2436,3,3,0,False
2437,9,9,4,False
2438,0,0,9,False
2439,1,1,5,False
2440,3,3,9,False
2441,3,3,1,False
2442,7,7,4,False
2443,9,9,7,False
2444,4,4,5,False
2445,0,0,6,False
2446,7,7,7,False
2447,1,1,5,False
2448,2,2,9,False
2449,0,0,2,False
2450,8,8,3,False
2451,7,7,8,False
2452,5,5,9,False
2453,6,6,4,False
2454,2,2,5,False
2455,3,3,4,False
2456,9,9,2,False
2457,0,0,9,False
2458,6,6,7,False
2459,5,5,6,False
2460,4,4,6,False
2461,2,2,7,False
2462,0,0,4,False
2463,2,2,2,False
2464,9,9,6,False
2465,6,6,0,False
2466,7,7,0,False
2467,7,7,8,False
2468,2,2,0,False
2469,8,8,2,False
2470,6,6,1,False
2471,7,7,8,False
2472,5,5,4,False
2473,8,8,6,False
2474,2,2,9,False
2475,9,9,9,False
2476,5,5,8,False
2477,5,5,7,False
2478,5,5,6,False
2479,4,4,5,False
2480,8,8,8,False
2481,8,8,1,False
2482,7,7,1,False
2483,9,9,0,False
2484,6,6,6,False
2485,6,6,9,False
2486,1,1,9,False
2487,7,7,1,False
2488,5,5,8,False
2489,7,7,7,False
2490,8,8,0,False
2491,5,5,7,False
2492,0,0,3,False
2493,4,4,3,False
2494,9,9,8,False
2495,6,6,2,False
2496,2,2,6,False
2497,0,0,3,False
2498,2,2,6,False
2499,0,0,4,False
2500,3,3,2,False
2501,7,7,4,False
2502,7,7,4,False
2503,5,5,2,False
2504,3,3,7,False
2505,2,2,0,False
2506,2,2,1,False
2507,1,1,6,False
2508,4,4,3,False
2509,7,7,6,False
2510,6,6,6,False
2511,2,2,0,False
2512,2,2,3,False
2513,2,2,0,False
2514,2,2,4,False
2515,1,1,7,False
2516,5,5,8,False
2517,9,9,7,False
2518,2,2,4,False
2519,7,7,9,False
2520,1,1,5,False
2521,3,3,9,False
2522,0,0,0,False
2523,0,0,6,False
2524,2,2,5,False
2525,3,3,0,False
2526,0,0,8,False
2527,9,9,2,False
2528,5,5,8,False
2529,3,3,5,False
2530,0,0,1,False
2531,5,5,5,False
2532,4,4,0,False
2533,3,3,1,False
2534,8,8,3,False
2535,0,0,7,False
2536,3,3,1,False
2537,9,9,4,False
2538,5,5,8,False
2539,2,2,3,False
2540,3,3,7,False
2541,4,4,4,False
2542,8,8,1,False
2543,2,2,3,False
2544,7,7,9,False
2545,7,7,2,False
2546,6,6,2,False
2547,7,7,2,False
2548,8,8,1,False
2549,4,4,4,False
2550,1,1,4,False
2551,7,7,4,False
2552,9,9,6,False
2553,3,3,8,False
2554,0,0,5,False
2555,1,1,9,False
2556,8,8,0,False
2557,4,4,5,False
2558,0,0,4,False
2559,7,7,7,False
2560,8,8,3,False
2561,3,3,8,False
2562,9,9,1,False
2563,3,3,2,False
2564,3,3,1,False
2565,5,5,1,False
2566,1,1,4,False
2567,5,5,8,False
2568,0,0,0,False
2569,4,4,3,False
2570,6,6,1,False
2571,1,1,5,False
2572,6,6,3,False
2573,4,4,7,False
2574,6,6,9,False
2575,6,6,7,False
2576,6,6,2,False
2577,0,0,4,False
2578,0,0,9,False
2579,3,3,1,False
2580,2,2,8,False
2581,4,4,8,False
2582,4,4,2,False
2583,1,1,8,False
2584,8,8,7,False
2585,5,5,5,False
2586,1,1,3,False
2587,1,1,8,False
2588,4,4,2,False
2589,5,5,0,False
2590,4,4,2,False
2591,9,9,5,False
2592,8,8,6,False
2593,4,4,9,False
2594,6,6,1,False
2595,3,3,6,False
2596,8,8,8,False
2597,2,2,9,False
2598,6,6,4,False
2599,6,6,8,False
2600,1,1,8,False
2601,9,9,6,False
2602,0,0,5,False
2603,9,9,9,False
2604,3,3,1,False
2605,5,5,6,False
2606,8,8,7,False
2607,4,4,6,False
2608,9,9,4,False
2609,6,6,0,False
2610,8,8,3,False
2611,5,5,2,False
2612,1,1,5,False
2613,1,1,8,False
2614,2,2,4,False
2615,5,5,0,False
2616,5,5,8,False
2617,4,4,3,False
2618,6,6,6,False
2619,5,5,5,False
2620,4,4,8,False
2621,4,4,6,False
2622,9,9,4,False
2623,7,7,2,False
2624,5,5,9,False
2625,1,1,0,False
2626,9,9,1,False
